id,date,user,text
1467971907,Mon Apr 06 23:03:33 PDT 2009,carolinemlove,Mmmm.. Page France.. If you don't know them.. you should   lyrical brilliance
1467971937,Mon Apr 06 23:03:33 PDT 2009,nikkigirrl,"@ThePartyScene  &quot;you dream in black and white, i dream in vivid lights.&quot;"
1467972258,Mon Apr 06 23:03:42 PDT 2009,grgdhiraj,@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??
1467972403,Mon Apr 06 23:03:42 PDT 2009,konelli,@VampireBill  Goodnight and take care 
1467972467,Mon Apr 06 23:03:43 PDT 2009,louiswu,@derherr: thanks for the heads-up. Will follow and judge. 
1467972594,Mon Apr 06 23:03:45 PDT 2009,kellyhirst64,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
1467972609,Mon Apr 06 23:03:45 PDT 2009,Kel_Marie,@nicolerichie only one of the best sappy love stories ever 
1467972810,Mon Apr 06 23:03:49 PDT 2009,jenessamichele,hanging out with Emily. I love her. She's wonderful. 
1467972823,Mon Apr 06 23:03:49 PDT 2009,ceetee,"@Bokul lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell"
1467972949,Mon Apr 06 23:03:51 PDT 2009,SephoraJunkie,@Msdebramaye I heard about that contest! Congrats girl!! 
1467973150,Mon Apr 06 23:03:55 PDT 2009,GrantSashaA,@Mpits its super easy lol I wish everyone would jump on the bandwagon 
1467973216,Mon Apr 06 23:03:56 PDT 2009,GQfromGQCUTS,@Devious_D We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL
1467973313,Mon Apr 06 23:03:57 PDT 2009,CarminaGitana,"@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? "
1467986291,Mon Apr 06 23:07:45 PDT 2009,CodaQueen,@FallenStar1 YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
1467986425,Mon Apr 06 23:07:45 PDT 2009,westernmasskat,@JonathanRKnight You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
1467986609,Mon Apr 06 23:07:48 PDT 2009,cwtsh,TODAAAAAY! Let's show Nottingham how things are done! 
1467986657,Mon Apr 06 23:07:49 PDT 2009,FashionPalette,@zinedistro Your welcome. Looking forward to the event!!  Not long until May 1 now....
1467986661,Mon Apr 06 23:07:49 PDT 2009,alexboles,@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
1467986917,Mon Apr 06 23:07:54 PDT 2009,lovelyleena,"@korionmorris oh no problem  im good, awake, should be sleeping. haha. how about you?"
1467986925,Mon Apr 06 23:07:54 PDT 2009,Kovas,"@yannionline I wonder who directed, there's definitely an ipod commercial in their future. "
1467986991,Mon Apr 06 23:07:56 PDT 2009,asweetknightowl,@nanalipzz89 Hiya Tudy  How are you sweetie?
1467986993,Mon Apr 06 23:07:55 PDT 2009,iKasperr,@Jenniferlaurenh I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. 
1467987056,Mon Apr 06 23:07:57 PDT 2009,esarabia,@DrMollieMarti Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
1467987306,Mon Apr 06 23:08:03 PDT 2009,amberwalls,"@mackmaine just checkin in with you, Saying hello. "
1467987350,Mon Apr 06 23:08:01 PDT 2009,alanzeyes,"Nice, my contract was extended for another month "
1467987384,Mon Apr 06 23:08:02 PDT 2009,vardenrhode,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)"
1467987397,Mon Apr 06 23:08:02 PDT 2009,Deeeda,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o"
1467987431,Mon Apr 06 23:08:03 PDT 2009,sofia_76,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel 
1467987551,Mon Apr 06 23:08:05 PDT 2009,TcheLTwinkS,@jeanchia you're welcome dearie!  voted already! goodluck!
1467987567,Mon Apr 06 23:08:05 PDT 2009,Zaga,"Exhausted. Even so, my bed is super comfy/cuddly  Overall: content."
1467987600,Mon Apr 06 23:08:05 PDT 2009,Pan_duh,"@josesosa Ah, typical adolescent boy. It's ok, son. You'll see better days. "
1467987606,Mon Apr 06 23:08:06 PDT 2009,Coachforyou,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
1467987672,Mon Apr 06 23:08:07 PDT 2009,Scyranth,@DanniAsheOnline Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! 
1467987805,Mon Apr 06 23:08:11 PDT 2009,Tarale,"Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something"
1467987859,Mon Apr 06 23:08:09 PDT 2009,kworkman,"@wigsie I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. "
1467987898,Mon Apr 06 23:08:10 PDT 2009,youlovejae,"i just finished doing my nails, they are electric blue "
1467988083,Mon Apr 06 23:08:14 PDT 2009,zackoid,@JonathanRKnight Hello there Jonathan! I didn't know you tweet.  Have a good nite
1467988260,Mon Apr 06 23:08:17 PDT 2009,lilpwny,@kmacable...you're sweet...yea I'm ok! 
1467988329,Mon Apr 06 23:08:18 PDT 2009,chlostick,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
1467988710,Mon Apr 06 23:08:24 PDT 2009,OneLifeConcepts,@mpconnolly finally someone else tweeting about Nouveau Riche.  #NRU
1467988811,Mon Apr 06 23:08:26 PDT 2009,wildbill,"@daNanner Yeah, just finished #castle.  Was pretty good. "
1467988836,Mon Apr 06 23:08:27 PDT 2009,raencloud,"@geekmp3 I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
1467988851,Mon Apr 06 23:08:27 PDT 2009,bianca110994,im watching stomp the yard  mann i love that movie :]
1467988951,Mon Apr 06 23:08:28 PDT 2009,gaytwink,@DrSecret Nice to meet you too buddy 
1467988980,Mon Apr 06 23:08:29 PDT 2009,understandniche,the best way to succeed is to make all the right mistakes 
1467989288,Mon Apr 06 23:08:35 PDT 2009,chrisfradin,The train is travelling at a speed that will get me to the gym before work 
1467989337,Mon Apr 06 23:08:35 PDT 2009,michxxblc,"Okay, I'm good.  *counts to 10*"
1467989406,Mon Apr 06 23:08:36 PDT 2009,misspisces,Late night shower. Refreshing 
1467989409,Mon Apr 06 23:08:37 PDT 2009,emmaearwig,"is feeling a little cold, but very very happy about being back home again "
1467989500,Mon Apr 06 23:08:38 PDT 2009,LdyDisney,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*
1467989663,Mon Apr 06 23:08:44 PDT 2009,JDFirst,Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D
1467990002,Mon Apr 06 23:08:47 PDT 2009,MTsiaklides,"@xallthatjazzx The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. "
1467990192,Mon Apr 06 23:08:51 PDT 2009,mcmurrak,@mari_chiquitita nice pics from last years festival. How about we plan to meet there next year! 
1467990253,Mon Apr 06 23:08:53 PDT 2009,neenz,"@blueargon I lived the first handful of years of my life in Jacksonville, NC "
1467990285,Mon Apr 06 23:08:53 PDT 2009,pleasefindthis,"@alix_says, it's just like school except there's even more homework and everyone's a lot nicer (normally) "
1467990301,Mon Apr 06 23:08:53 PDT 2009,rockstarchick,@ILUVNKOTB he wants u to follow who he follows on twitter. some very nice organizations 
1467990416,Mon Apr 06 23:08:56 PDT 2009,papermelody,i drew a cute baby zebra i think he is my favorite so far 
1467990444,Mon Apr 06 23:08:56 PDT 2009,jima6636,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
1468004142,Mon Apr 06 23:12:50 PDT 2009,imaaznpopstar,Hamu is on my tour tm!!!! I'm excited 
1468004505,Mon Apr 06 23:12:56 PDT 2009,aquaticgal02,"@socalgurl83 LOL nice, thanks for translating "
1468004521,Mon Apr 06 23:12:57 PDT 2009,yvonovy,@chanc Can't wait to see you in 4 sleeps and 3 days! 
1468005014,Mon Apr 06 23:13:05 PDT 2009,lolasims,@phillyan man ur picture is so small on my phone... I can't tell fropm that...give me a hint 
1468005311,Mon Apr 06 23:13:10 PDT 2009,blacksneakers,@lightinthesky wow. enjoy! 
1468005385,Mon Apr 06 23:13:12 PDT 2009,jackybabe,@nicefaceMITCHIE girllllll you know 
1468005406,Mon Apr 06 23:13:12 PDT 2009,baileyelise,Mmmmmm shower and cozy bed. Soooo nice after this long day 
1468005581,Mon Apr 06 23:13:16 PDT 2009,Yahtzee27,@littrellfans Its all good. Just figured you would like to know. 
1468005607,Mon Apr 06 23:13:16 PDT 2009,CelebrityPrince,@nicolerichie Yea I remember it 
1468005634,Mon Apr 06 23:13:16 PDT 2009,MerCleve,@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
1468005638,Mon Apr 06 23:13:17 PDT 2009,andreadiaz,"@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya ."
1468005672,Mon Apr 06 23:13:17 PDT 2009,tri_harder,Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
1468005939,Mon Apr 06 23:13:21 PDT 2009,momess,just got TwitterFox.... so excited! 
1468006001,Mon Apr 06 23:13:22 PDT 2009,darksoulkiller,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
1468006008,Mon Apr 06 23:13:22 PDT 2009,debraKetchner,It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0
1468006013,Mon Apr 06 23:13:22 PDT 2009,joshfittell,"@RobKardashian Rob, Your my fav Kardashian, Please say Hi to me "
1468006041,Mon Apr 06 23:13:23 PDT 2009,vitaminjeff,@hanlly That was a cool blink song. 
1468006048,Mon Apr 06 23:13:23 PDT 2009,Scyranth,@ShawnORourke lol tru dat! thanks bro! 
1468006095,Mon Apr 06 23:13:24 PDT 2009,nicktengler,I got sunburn today haha. i was outside the wholeee day SKATINGGG 
1468006104,Mon Apr 06 23:13:24 PDT 2009,HarryHarley,@dmf71 rrrrrr you so very sweet a big hi to you!!!!!!! 
1468006199,Mon Apr 06 23:13:26 PDT 2009,babybluazn,loves spending time with a newborn... i love you zoe!   so happy you joined us early!
1468006204,Mon Apr 06 23:13:26 PDT 2009,Caeleth,@FrankSchuil IRL is way more user friendly in my opinion 
1468006248,Mon Apr 06 23:13:26 PDT 2009,seefit,@BeadieJay Thanks (twice).  Work start date put back again. Maybe Thursday. Maybe after Easter.
1468006252,Mon Apr 06 23:13:26 PDT 2009,JavaJunky,@juliaroy you are just a tumbling fool. Love it. 
1468006292,Mon Apr 06 23:13:27 PDT 2009,marcfennell,@triplejHack true off to the #startrekmovie world premiere soonish. enjoy talking about supa-fast interwebs with conroy 
1468006424,Mon Apr 06 23:13:29 PDT 2009,Cyberela,Good morning Twitt-dudes for all around the world 
1468006465,Mon Apr 06 23:13:30 PDT 2009,activistchica,@JonathanRKnight Yay...Jon is an activist too!  Wooho...
1468006735,Mon Apr 06 23:13:37 PDT 2009,dj_bubble,done with all preparation... starting revision now..  i have my signals ans systems exam today .. wish me luck people.... 
1468006789,Mon Apr 06 23:13:36 PDT 2009,FerdinandFelix,Thanks to my new followers! 
1468006808,Mon Apr 06 23:13:37 PDT 2009,fallenangel32,can't wait for ball season to start in 3 weeks!  Getting my ball equipment home this week 
1468006833,Mon Apr 06 23:13:37 PDT 2009,JOJO1124,@LaBelleMusik I got slumdog millionaire from my netflix today. yeaaaaaa 
1468006871,Mon Apr 06 23:13:38 PDT 2009,La_Pura_Vida,"Had an interesting, really random day... I'm glad my friends have found it hilarious... keeps me goinig. "
1468006875,Mon Apr 06 23:13:38 PDT 2009,Ach3l3s,@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol 
1468006981,Mon Apr 06 23:13:40 PDT 2009,gabbolina,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
1468006992,Mon Apr 06 23:13:40 PDT 2009,LexieEphraim,had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
1468007080,Mon Apr 06 23:13:42 PDT 2009,brandicole09,@materialBITCH totally real! Theres no way that was faked! Aweosme though  HA
1468007253,Mon Apr 06 23:13:44 PDT 2009,deraven,"OK, that was good. Totally grooves with a lot of the mythos in the original. &quot;There are those who believe life here began out there...&quot; "
1468007263,Mon Apr 06 23:13:45 PDT 2009,Mz_Jamie_e,"@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all "
1468007345,Mon Apr 06 23:13:46 PDT 2009,Cari_Dale,@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
1468007568,Mon Apr 06 23:13:51 PDT 2009,SpiderxBear,@marlycat  :o do i have 2 say hey to continue been followed?!  ily 
1468007617,Mon Apr 06 23:13:52 PDT 2009,sezjeuric,@katayy what do you think of Kelly clarkson? her new album has been pumping through my MP3 player for weeks now 
1468007707,Mon Apr 06 23:13:56 PDT 2009,activistchica,@JonathanRKnight Good bless you too! hehe  Hasta pronto!!
1468007828,Mon Apr 06 23:13:56 PDT 2009,asweetknightowl,@nanalipzz89 BabyKnightOwl  I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?
1468007903,Mon Apr 06 23:13:57 PDT 2009,gcrush,"I M La Boheme: NSFW hey guys, spread the word! the green party is in town!  ï¿½I...: hey guy.. http://tinyurl.com/dlevo2"
1468020455,Mon Apr 06 23:17:44 PDT 2009,FoxnHoundMegan,@thejoe78 sounds like you're enjoying pregnancy 
1468020469,Mon Apr 06 23:17:46 PDT 2009,gerrymoth,"@paulmason10538 Ha-ha, don't you go starting again. I've stopped playing with it now, Mobbler I mean "
1468020560,Mon Apr 06 23:17:46 PDT 2009,kreativlink,@NOSSOATELIE Thank you dear! 
1468020806,Mon Apr 06 23:17:53 PDT 2009,Girlyme,At work...only 2 more days to go and then i am off for 7 more days  yay!!!
1468020855,Mon Apr 06 23:17:52 PDT 2009,seanwesleep,being sexy and really happy 
1468021126,Mon Apr 06 23:17:57 PDT 2009,intelligent113,@stanleytang I agree it is much more productive without Twitter 
1468021160,Mon Apr 06 23:17:58 PDT 2009,hakattak,Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
1468021270,Mon Apr 06 23:18:00 PDT 2009,marketingmuscle,"What an awesome day   Boy am I grateful &amp; blessed, and I know it."
1468021273,Mon Apr 06 23:18:00 PDT 2009,DimaShay,"Progress on the Math Quilt is slow, but steady. Tomorrow I will teach children and finish sewing the Quilt. Then on to my beloved comics "
1468021275,Mon Apr 06 23:18:02 PDT 2009,triner,@teleken It's a feat of USB engineering! Makes every day a party.  
1468021347,Mon Apr 06 23:18:01 PDT 2009,pagankinktress,@mydesire I saw that earlier on Darker Sights/Sounds. I subscribe to that blog in my google reader.  Yummmminesssssss.
1468021426,Mon Apr 06 23:18:03 PDT 2009,thecoffman,@bustxamovex i love you 
1468021590,Mon Apr 06 23:18:05 PDT 2009,supastarjork84,@mrskutcher ur awesome 
1468021659,Mon Apr 06 23:18:07 PDT 2009,meganceciil,currently obsessed with John Mayer's rendition of Free Fallin' http://tinyurl.com/cddc7g   
1468021751,Mon Apr 06 23:18:09 PDT 2009,_problematique,@adeline_sky  that sounds fantastic! You're amazing! We need to watch some Muse gigs too! Shall we do it Saturday night?
1468021782,Mon Apr 06 23:18:09 PDT 2009,Strok,It's a sunny day today! This spells sweat hell if I go out for tennis. Overweight and out of shape and I'm about to run around an hour! 
1468021796,Mon Apr 06 23:18:10 PDT 2009,Lyndze11,@StarChile.....ahhh.....alright. Thanks. Congrat's on your team's win today 
1468021893,Mon Apr 06 23:18:12 PDT 2009,hrvenkatesh,@shilshi older by a few days on twitter! let's see who puts a profile pic first 
1468021998,Mon Apr 06 23:18:13 PDT 2009,therealhc,Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there 
1468022111,Mon Apr 06 23:18:15 PDT 2009,MandabCEO,God is a faithful God...i said promising and promising it was. Time for bed...so tomorrow may bring another beautiful day  goodnight luvs.
1468022188,Mon Apr 06 23:18:16 PDT 2009,LeftCoastMama,@stylekid  the mint ones are the fall cookies.  The spring ones are the chocolate/vanilla.  I think I can still get some mint ones. 
1468022219,Mon Apr 06 23:18:17 PDT 2009,amyebartlett,@ilovespots Thank you  I hope the boys wear them this week!
1468022231,Mon Apr 06 23:18:17 PDT 2009,sexymercedes,"@mandyblake  I was just about to X out of here for the night and saw your post, I started laughing!  You are funny!!  "
1468022272,Mon Apr 06 23:18:18 PDT 2009,Cari_Dale,@hellivina You just gotta find something that speaks to you - and dive in.   I help rescued animals - those fuzzy faces make it worthwhile
1468022347,Mon Apr 06 23:18:19 PDT 2009,fozmeadows,"@Eeoor - My pleasure! Let me know if you end up subbing, and what "
1468022485,Mon Apr 06 23:18:22 PDT 2009,coreybuffett,"ok so the twilight book is pretty addicting, chapter 6, now its time for some sleep.. Good Night Tweeps "
1468022518,Mon Apr 06 23:18:23 PDT 2009,MTsiaklides,@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! 
1468023112,Mon Apr 06 23:18:33 PDT 2009,sanatawileh,Morning everyone! What a beautiful Day...Yay! 
1468023369,Mon Apr 06 23:18:38 PDT 2009,Marge_Inovera,"i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all"
1468023430,Mon Apr 06 23:18:39 PDT 2009,aparna_s,there are times when we surprise ourselves by exceeding expectations! and when others notice that.. it surely feels good 
1468023556,Mon Apr 06 23:18:41 PDT 2009,TubaZo0l,@DaKing240 jealous regaring Godfather II. I hope I will get it next week delivered by Amozon UK. I want this game 
1468023617,Mon Apr 06 23:18:43 PDT 2009,basrur,@Brajeshwar Wow that's something unique. I wonder how they trace &quot;our&quot; roots 
1468023731,Mon Apr 06 23:18:45 PDT 2009,Pianca,"Work like you don't need money, Love like you've never been hurt, &amp; dance like no one's watching. Good Night Tweethearts! Till tomo... "
1468023828,Mon Apr 06 23:18:47 PDT 2009,nealtucker,@dustyedwards Of course! Have a good one! 
1468023860,Mon Apr 06 23:18:47 PDT 2009,lady_bo,Happy Birthday to my little girl Jasmine! She turns three years old today. Throwing her a mini b day party tomorrow with just us. 
1468023862,Mon Apr 06 23:18:47 PDT 2009,Scyranth,"@DanniAsheOnline I think that would work nicely gurl! go for it! I believe many, many people would sign up! "
1468023919,Mon Apr 06 23:18:48 PDT 2009,Pan_duh,"@rootbeerfloats8 Nah, Gee will reply to me whenever he wishes. His birthday is coming up, so I have something that will make him smile. "
1468024303,Mon Apr 06 23:18:56 PDT 2009,Hazleye_QT,@DOEZILLA Welcome to my fam 
1468024363,Mon Apr 06 23:18:57 PDT 2009,mydesire,"@pagankinktress ah yes, I subscribe as well "
1468024368,Mon Apr 06 23:18:59 PDT 2009,cari1030,i went on fb and wasn't bothered to check all my notices. 
1468024387,Mon Apr 06 23:18:57 PDT 2009,beautyidol,going to pick up @30comau in a sec its our anniversary today 
1468024399,Mon Apr 06 23:18:57 PDT 2009,singinerd,be the change you wish to see in the world 
1468024444,Mon Apr 06 23:18:58 PDT 2009,maxwellvintage,mireika I love love love dancing with the stars. It is so entertaining and fun. Nothing more sexy than a man who can dance 
1468036285,Mon Apr 06 23:22:40 PDT 2009,darceyloveryou,New Peter Alexander stuff always goes down well 
1468036303,Mon Apr 06 23:22:41 PDT 2009,chasidyochalek,@ChristianaZhu just joined AIESEC 
1468036403,Mon Apr 06 23:22:42 PDT 2009,Stoankold,"@kworkman now that wifey works in a wine shop, I must know what my friends are drinking. Make with the details plz "
1468036408,Mon Apr 06 23:22:42 PDT 2009,JoannDEvans,I  just made the most amazing Banana Bread 
1468036466,Mon Apr 06 23:22:47 PDT 2009,hoelio323,I'm gonna be up for a while soinma be posting lost of tweets  just for you martha LOL
1468036532,Mon Apr 06 23:22:45 PDT 2009,Miahpeah,Also getting alpaca and ima walk it 
1468036582,Mon Apr 06 23:22:46 PDT 2009,leoh1llary,@sydney_holidays Thanks for those 
1468036672,Mon Apr 06 23:22:48 PDT 2009,omewan,@hitwithafish very nice pics! Such a cute family! 
1468036713,Mon Apr 06 23:22:49 PDT 2009,ooshellmybelloo,...starting today 
1468036955,Mon Apr 06 23:22:54 PDT 2009,parasitk,@cameradeath  Well we're glad you're back.  Any pics from Curvy?
1468037002,Mon Apr 06 23:22:55 PDT 2009,AlyssaMS,"@Jenn_Brown haha no, i'm going to play some COD 4 now "
1468037039,Mon Apr 06 23:22:56 PDT 2009,Jenehhh,@elmardc ok thanks elmar! 
1468037060,Mon Apr 06 23:22:56 PDT 2009,kaancornelio,@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
1468037085,Mon Apr 06 23:22:57 PDT 2009,bipolarbird,"Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better "
1468037348,Mon Apr 06 23:23:02 PDT 2009,myrandalove,@ddlovato Bill Beckett And lovato are homies who knew! 
1468037411,Mon Apr 06 23:23:05 PDT 2009,love_zucca,pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!
1468037549,Mon Apr 06 23:23:06 PDT 2009,Seanzy5,Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
1468037558,Mon Apr 06 23:23:06 PDT 2009,xpaigee,"watching hairspray, as normal :3 I updated my myspace btw, check it out  [check it lauren ;) lmao]"
1468037572,Mon Apr 06 23:23:06 PDT 2009,tcforyou,i love my grandma 
1468037597,Mon Apr 06 23:23:07 PDT 2009,sbarnzy,I'm off to Salsa Dancing lessons!!!  I love it!!!  
1468037639,Mon Apr 06 23:23:07 PDT 2009,hunterblas,got a great first verse and chorus goin' i love this song 
1468037681,Mon Apr 06 23:23:08 PDT 2009,coffee_bee,"@TrueGabe yep to the wine, and feijoa sorbet, muffins, chutney etc... we have a large tree  always open to suggestions tho "
1468037691,Mon Apr 06 23:23:09 PDT 2009,terrywang,"Skype for iPhone + VoIPover3G, now we can easily make voice calls over 3G or GRPS/EDGE. Cool stuff, thanks to Open Source community "
1468037802,Mon Apr 06 23:23:11 PDT 2009,oilman,@TJ_Sopher damn right - the grill is always open down here 
1468037805,Mon Apr 06 23:23:13 PDT 2009,llaassaa,@ravensymone hayy! big fan love your music and your show !! 
1468037870,Mon Apr 06 23:23:12 PDT 2009,AprilFilms,sitting here watching a lovely young man watch anime on youtube   Sweet  He's so interesting 
1468038320,Mon Apr 06 23:23:21 PDT 2009,WatariGoro,@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! 
1468038345,Mon Apr 06 23:23:22 PDT 2009,yourmommasboy,@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
1468038474,Mon Apr 06 23:23:25 PDT 2009,nadimhaque,@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
1468038485,Mon Apr 06 23:23:27 PDT 2009,exatic,"@ummahfilms bro update your twitter link at youtube, its twitter.com not tweeter.com "
1468038513,Mon Apr 06 23:23:25 PDT 2009,Hannahfrommars,"@ellie1971 yes, thatï¿½s a good idea!  how late is it at your side of the world?"
1468038603,Mon Apr 06 23:23:27 PDT 2009,ariburton,"Well Twitter, it has been an exciting date for me..  Victorious. I am going to sleep and see you all tomorrow."
1468038675,Mon Apr 06 23:23:29 PDT 2009,lexiphanic,"@smange Oh France instead? That'd be fine by me, too!  Oh I see... Agen. Nice spot?"
1468038683,Mon Apr 06 23:23:29 PDT 2009,christine426,"@danthedaddy I love that you &quot;tweeted&quot; Love You, Forever. "
1468038690,Mon Apr 06 23:23:29 PDT 2009,Scyranth,@DanniAsheOnline I wholeheartedly agree with you on that one! 
1468038721,Mon Apr 06 23:23:30 PDT 2009,jasonlimmk,Life is not fair.. but still good. 
1468038750,Mon Apr 06 23:23:30 PDT 2009,markdavidson,"Hi, I'm here. I've been on the phone all day long, catching up with calls, making plans, executing strategy. It's been a very good day. "
1468038892,Mon Apr 06 23:23:35 PDT 2009,SpiffyKyote,@zoecello Love the &quot;cello cave!&quot; I saw you at Convergence 13 and am glad to find you have a Twitter. Keep on being awesome. 
1468038980,Mon Apr 06 23:23:34 PDT 2009,mishaburich,"@sarakgee  im not sur ehon, im coming with 2 more people, we have like 10 days. How bout ya'll come ot LA? "
1468039178,Mon Apr 06 23:23:38 PDT 2009,FiVe0SiXMusic,@yod9 Thanks tons man! Seems to b working  Now I must try it on my internet PC in the studio. Need to get u 2 work on my recording pc! ha!
1468039203,Mon Apr 06 23:23:39 PDT 2009,AnnaGunterberg,Fitnessdk with Rebecca! Nu kï¿½ï¿½ï¿½ï¿½r vi!! 
1468039262,Mon Apr 06 23:23:40 PDT 2009,bkatrixie,@marjorayy so then you should blogspot about it  haha
1468039437,Mon Apr 06 23:23:44 PDT 2009,madeofhoney,im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?
1468039458,Mon Apr 06 23:23:44 PDT 2009,desdealbert0,Good morning twitters! Tuesday... but like Thursday 
1468039474,Mon Apr 06 23:23:45 PDT 2009,annabethblue,@SuperTim hehehe thanks!  I saw it in the store and just couldn't leave without it. I love hats. 
1468039640,Mon Apr 06 23:23:47 PDT 2009,ciarando,Sitting in Sydney text-skyping my Dad who is in LHR dep lounge on brink of latest holiday adventure. Love the connection. 
1468039854,Mon Apr 06 23:23:51 PDT 2009,alkane22,@JGar4 and @umadamgotlost I'm happy with it! It just wasn't easy in the least! 
1468039858,Mon Apr 06 23:23:52 PDT 2009,wheresmymind,jumped off the wharf today. in the coldest wind and rain...really cool 
1468039887,Mon Apr 06 23:23:52 PDT 2009,Durrock,Is on butcher's hill for the evening. Going back to the west side in the early morn! Hope some followers find me in the meantime! 
1468052828,Mon Apr 06 23:27:54 PDT 2009,alvarovarko,@angiem93 well I will just keep on posting pics of my boy for everyone to see    http://twitpic.com/2y436
1468052844,Mon Apr 06 23:27:55 PDT 2009,CrisBrown,"@BostinBloke im very good thanks, just getting ready for work "
1468052999,Mon Apr 06 23:27:58 PDT 2009,iamtheowl,@Hayvock good luck man i hope you get the jop 
1468053053,Mon Apr 06 23:27:59 PDT 2009,sexxxyback,thank you sexxy flower take your time.. happy sleeps and wet dreams.. luv ya babe!!!! 
1468053070,Mon Apr 06 23:27:59 PDT 2009,lisachaves,Excited to watch Gossip Girl later! 
1468053115,Mon Apr 06 23:28:00 PDT 2009,MadSweet,@amandadiva Facebook is such a trip! That's funny. Did you accept her friend request? 
1468053368,Mon Apr 06 23:28:05 PDT 2009,Sperounes,"Beyonce was much better than Britney. She can sing, for starters! "
1468053452,Mon Apr 06 23:28:06 PDT 2009,spikes11792,"@ddlovato and that kinda defeats the point of writing them. and if you like em you can follow me, i try to post at least one a day. "
1468053494,Mon Apr 06 23:28:07 PDT 2009,cucupan,@leoncitobonito oh! that's cool. the mug came out well. good job. 
1468053535,Mon Apr 06 23:28:07 PDT 2009,helenkcat,"@najicaloves yeah, as long as there's still tickets! it's free "
